Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4405,101234 (4405),"9/30/2017 - 12/31/2017, Every day, Daily Average",1069,765,1493
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4406,100967 (4406),"9/30/2017 - 12/31/2017, Every day, Daily Average",748,557,1002
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4407,406365 (4407),"9/30/2017 - 12/31/2017, Every day, Daily Average",1663,1275,2168
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4408,406331 (4408),"9/30/2017 - 12/31/2017, Every day, Daily Average",1704,1322,2194
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4412,101235 (4412),"9/30/2017 - 12/31/2017, Every day, Daily Average",1095,828,1446
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4414,101042 (4414),"9/30/2017 - 12/31/2017, Every day, Daily Average",443,282,694
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4415,101262 (4415),"9/30/2017 - 12/31/2017, Every day, Daily Average",861,624,1187
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4416,101085 (4416),"9/30/2017 - 12/31/2017, Every day, Daily Average",648,442,948
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4418,100965 (4418),"9/30/2017 - 12/31/2017, Every day, Daily Average",782,596,1025
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4419,10091A (4419),"9/30/2017 - 12/31/2017, Every day, Daily Average",349,215,564
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4423,100911 (4423),"9/30/2017 - 12/31/2017, Every day, Daily Average",439,273,703
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4425,101084 (4425),"9/30/2017 - 12/31/2017, Every day, Daily Average",803,548,1174
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4426,101082 (4426),"9/30/2017 - 12/31/2017, Every day, Daily Average",464,298,721
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4427,101047 (4427),"9/30/2017 - 12/31/2017, Every day, Daily Average",465,292,739
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4428,100919 (4428),"9/30/2017 - 12/31/2017, Every day, Daily Average",809,567,1154
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4429,101072 (4429),"9/30/2017 - 12/31/2017, Every day, Daily Average",700,470,1040
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4431,406350 (4431),"9/30/2017 - 12/31/2017, Every day, Daily Average",1658,1276,2152
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4432,101251 (4432),"9/30/2017 - 12/31/2017, Every day, Daily Average",1084,786,1494
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4433,100966 (4433),"9/30/2017 - 12/31/2017, Every day, Daily Average",760,575,1003
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4434,101264 (4434),"9/30/2017 - 12/31/2017, Every day, Daily Average",991,715,1373
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4435,101046 (4435),"9/30/2017 - 12/31/2017, Every day, Daily Average",682,459,1012
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4436,100914 (4436),"9/30/2017 - 12/31/2017, Every day, Daily Average",536,353,812
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4437,100964 (4437),"9/30/2017 - 12/31/2017, Every day, Daily Average",824,651,1042
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4438,101073 (4438),"9/30/2017 - 12/31/2017, Every day, Daily Average",806,552,1175
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4442,100921 (4442),"9/30/2017 - 12/31/2017, Every day, Daily Average",673,439,1030
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4444,101043 (4444),"9/30/2017 - 12/31/2017, Every day, Daily Average",621,413,932
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4445,100912 (4445),"9/30/2017 - 12/31/2017, Every day, Daily Average",817,585,1139
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4446,100918 (4446),"9/30/2017 - 12/31/2017, Every day, Daily Average",645,433,959
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4447,101083 (4447),"9/30/2017 - 12/31/2017, Every day, Daily Average",505,325,784
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4448,100961 (4448),"9/30/2017 - 12/31/2017, Every day, Daily Average",824,645,1052
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4449,100963 (4449),"9/30/2017 - 12/31/2017, Every day, Daily Average",787,606,1020
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4451,101008 (4451),"9/30/2017 - 12/31/2017, Every day, Daily Average",609,410,902
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4452,101001 (4452),"9/30/2017 - 12/31/2017, Every day, Daily Average",737,491,1105
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4453,100913 (4453),"9/30/2017 - 12/31/2017, Every day, Daily Average",722,506,1029
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4454,405351 (4454),"9/30/2017 - 12/31/2017, Every day, Daily Average",2293,1814,2897
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4455,10091D (4455),"9/30/2017 - 12/31/2017, Every day, Daily Average",731,502,1063
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4457,100917 (4457),"9/30/2017 - 12/31/2017, Every day, Daily Average",315,208,474
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4458,100983 (4458),"9/30/2017 - 12/31/2017, Every day, Daily Average",658,462,936
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4459,406351 (4459),"9/30/2017 - 12/31/2017, Every day, Daily Average",1710,1310,2230
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4460,406334 (4460),"9/30/2017 - 12/31/2017, Every day, Daily Average",1739,1376,2197
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4461,101007 (4461),"9/30/2017 - 12/31/2017, Every day, Daily Average",661,459,951
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4462,406310 (4462),"9/30/2017 - 12/31/2017, Every day, Daily Average",1671,1228,2272
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4464,101263 (4464),"9/30/2017 - 12/31/2017, Every day, Daily Average",923,648,1314
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4465,101044 (4465),"9/30/2017 - 12/31/2017, Every day, Daily Average",685,476,985
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4467,101045 (4467),"9/30/2017 - 12/31/2017, Every day, Daily Average",745,536,1034
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4468,101267 (4468),"9/30/2017 - 12/31/2017, Every day, Daily Average",1049,751,1464
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4473,101066 (4473),"9/30/2017 - 12/31/2017, Every day, Daily Average",842,586,1209
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4474,10099A (4474),"9/30/2017 - 12/31/2017, Every day, Daily Average",664,446,987
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4475,100981 (4475),"9/30/2017 - 12/31/2017, Every day, Daily Average",734,517,1040
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4476,101006 (4476),"9/30/2017 - 12/31/2017, Every day, Daily Average",736,522,1036
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4477,101065 (4477),"9/30/2017 - 12/31/2017, Every day, Daily Average",771,515,1152
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4478,10091E (4478),"9/30/2017 - 12/31/2017, Every day, Daily Average",487,320,739
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4479,10091B (4479),"9/30/2017 - 12/31/2017, Every day, Daily Average",465,299,721
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4480,101257 (4480),"9/30/2017 - 12/31/2017, Every day, Daily Average",1080,790,1474
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4482,10091C (4482),"9/30/2017 - 12/31/2017, Every day, Daily Average",339,227,505
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4483,101031 (4483),"9/30/2017 - 12/31/2017, Every day, Daily Average",785,558,1103
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4486,101034 (4486),"9/30/2017 - 12/31/2017, Every day, Daily Average",689,462,1025
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4487,101002 (4487),"9/30/2017 - 12/31/2017, Every day, Daily Average",739,530,1028
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4489,100982 (4489),"9/30/2017 - 12/31/2017, Every day, Daily Average",617,425,895
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4490,101064 (4490),"9/30/2017 - 12/31/2017, Every day, Daily Average",752,497,1136
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4491,406332 (4491),"9/30/2017 - 12/31/2017, Every day, Daily Average",1742,1336,2270
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4493,101061 (4493),"9/30/2017 - 12/31/2017, Every day, Daily Average",519,339,793
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4498,101067 (4498),"9/30/2017 - 12/31/2017, Every day, Daily Average",854,600,1213
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4499,101271 (4499),"9/30/2017 - 12/31/2017, Every day, Daily Average",900,636,1272
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4500,101277 (4500),"9/30/2017 - 12/31/2017, Every day, Daily Average",939,679,1297
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4501,101005 (4501),"9/30/2017 - 12/31/2017, Every day, Daily Average",811,581,1131
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4503,406312 (4503),"9/30/2017 - 12/31/2017, Every day, Daily Average",1768,1283,2435
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4504,10091F (4504),"9/30/2017 - 12/31/2017, Every day, Daily Average",590,386,900
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4505,101252 (4505),"9/30/2017 - 12/31/2017, Every day, Daily Average",1012,727,1407
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4506,101003 (4506),"9/30/2017 - 12/31/2017, Every day, Daily Average",809,571,1145
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4507,100984 (4507),"9/30/2017 - 12/31/2017, Every day, Daily Average",393,264,582
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4508,101253 (4508),"9/30/2017 - 12/31/2017, Every day, Daily Average",977,691,1380
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4511,101004 (4511),"9/30/2017 - 12/31/2017, Every day, Daily Average",837,613,1142
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4512,101063 (4512),"9/30/2017 - 12/31/2017, Every day, Daily Average",824,565,1200
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4513,101276 (4513),"9/30/2017 - 12/31/2017, Every day, Daily Average",945,696,1282
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4514,101062 (4514),"9/30/2017 - 12/31/2017, Every day, Daily Average",562,360,875
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4515,101255 (4515),"9/30/2017 - 12/31/2017, Every day, Daily Average",1059,751,1491
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4516,101033 (4516),"9/30/2017 - 12/31/2017, Every day, Daily Average",717,486,1057
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4517,101032 (4517),"9/30/2017 - 12/31/2017, Every day, Daily Average",811,579,1134
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4519,100998 (4519),"9/30/2017 - 12/31/2017, Every day, Daily Average",572,390,837
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4520,101254 (4520),"9/30/2017 - 12/31/2017, Every day, Daily Average",868,606,1242
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4521,100991 (4521),"9/30/2017 - 12/31/2017, Every day, Daily Average",360,242,534
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4522,406302 (4522),"9/30/2017 - 12/31/2017, Every day, Daily Average",2065,1521,2802
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4523,101256 (4523),"9/30/2017 - 12/31/2017, Every day, Daily Average",1014,726,1415
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4524,101052 (4524),"9/30/2017 - 12/31/2017, Every day, Daily Average",549,365,824
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4525,101055 (4525),"9/30/2017 - 12/31/2017, Every day, Daily Average",872,606,1254
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4526,101051 (4526),"9/30/2017 - 12/31/2017, Every day, Daily Average",782,544,1123
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4527,101272 (4527),"9/30/2017 - 12/31/2017, Every day, Daily Average",851,590,1226
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4528,101275 (4528),"9/30/2017 - 12/31/2017, Every day, Daily Average",948,661,1358
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4529,100997 (4529),"9/30/2017 - 12/31/2017, Every day, Daily Average",585,397,860
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4531,101021 (4531),"9/30/2017 - 12/31/2017, Every day, Daily Average",652,397,1070
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4532,101014 (4532),"9/30/2017 - 12/31/2017, Every day, Daily Average",850,630,1146
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4533,406230 (4533),"9/30/2017 - 12/31/2017, Every day, Daily Average",1805,1426,2284
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4535,101274 (4535),"9/30/2017 - 12/31/2017, Every day, Daily Average",802,562,1142
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4537,101054 (4537),"9/30/2017 - 12/31/2017, Every day, Daily Average",804,553,1167
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4538,101011 (4538),"9/30/2017 - 12/31/2017, Every day, Daily Average",890,669,1183
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4539,406340 (4539),"9/30/2017 - 12/31/2017, Every day, Daily Average",1823,1404,2365
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4540,101015 (4540),"9/30/2017 - 12/31/2017, Every day, Daily Average",867,630,1192
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4541,100996 (4541),"9/30/2017 - 12/31/2017, Every day, Daily Average",660,460,945
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4543,100985 (4543),"9/30/2017 - 12/31/2017, Every day, Daily Average",419,266,657
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4544,406333 (4544),"9/30/2017 - 12/31/2017, Every day, Daily Average",1745,1349,2255
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4545,100992 (4545),"9/30/2017 - 12/31/2017, Every day, Daily Average",552,369,825
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4547,406271 (4547),"9/30/2017 - 12/31/2017, Every day, Daily Average",1823,1353,2454
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4548,100995 (4548),"9/30/2017 - 12/31/2017, Every day, Daily Average",682,498,932
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4550,101273 (4550),"9/30/2017 - 12/31/2017, Every day, Daily Average",652,436,974
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4551,101013 (4551),"9/30/2017 - 12/31/2017, Every day, Daily Average",929,683,1263
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4557,101016 (4557),"9/30/2017 - 12/31/2017, Every day, Daily Average",926,686,1249
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4562,101053 (4562),"9/30/2017 - 12/31/2017, Every day, Daily Average",602,405,893
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4571,101018 (4571),"9/30/2017 - 12/31/2017, Every day, Daily Average",813,568,1162
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4572,101023 (4572),"9/30/2017 - 12/31/2017, Every day, Daily Average",881,577,1343
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4573,101012 (4573),"9/30/2017 - 12/31/2017, Every day, Daily Average",1031,781,1360
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4575,100993 (4575),"9/30/2017 - 12/31/2017, Every day, Daily Average",585,400,855
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4576,101022 (4576),"9/30/2017 - 12/31/2017, Every day, Daily Average",831,593,1162
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4577,100994 (4577),"9/30/2017 - 12/31/2017, Every day, Daily Average",713,516,984
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4578,101017 (4578),"9/30/2017 - 12/31/2017, Every day, Daily Average",969,726,1291
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4580,101024 (4580),"9/30/2017 - 12/31/2017, Every day, Daily Average",577,386,860
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4585,101025 (4585),"9/30/2017 - 12/31/2017, Every day, Daily Average",746,505,1100
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4591,406252 (4591),"9/30/2017 - 12/31/2017, Every day, Daily Average",1797,1409,2291
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4592,201344 (4592),"9/30/2017 - 12/31/2017, Every day, Daily Average",969,717,1308
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4593,201343 (4593),"9/30/2017 - 12/31/2017, Every day, Daily Average",1045,788,1384
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4594,201342 (4594),"9/30/2017 - 12/31/2017, Every day, Daily Average",742,529,1039
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4595,201341 (4595),"9/30/2017 - 12/31/2017, Every day, Daily Average",671,473,951
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4596,201353 (4596),"9/30/2017 - 12/31/2017, Every day, Daily Average",495,346,706
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4597,201295 (4597),"9/30/2017 - 12/31/2017, Every day, Daily Average",953,678,1339
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4598,201293 (4598),"9/30/2017 - 12/31/2017, Every day, Daily Average",678,451,1018
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4599,201285 (4599),"9/30/2017 - 12/31/2017, Every day, Daily Average",833,563,1230
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4600,201286 (4600),"9/30/2017 - 12/31/2017, Every day, Daily Average",770,529,1119
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4601,201281 (4601),"9/30/2017 - 12/31/2017, Every day, Daily Average",797,557,1138
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4602,201282 (4602),"9/30/2017 - 12/31/2017, Every day, Daily Average",803,564,1143
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4603,201334 (4603),"9/30/2017 - 12/31/2017, Every day, Daily Average",867,609,1233
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4604,201331 (4604),"9/30/2017 - 12/31/2017, Every day, Daily Average",954,682,1334
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4605,201333 (4605),"9/30/2017 - 12/31/2017, Every day, Daily Average",819,573,1168
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4608,201332 (4608),"9/30/2017 - 12/31/2017, Every day, Daily Average",920,656,1289
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4623,201283 (4623),"9/30/2017 - 12/31/2017, Every day, Daily Average",874,608,1254
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4630,201291 (4630),"9/30/2017 - 12/31/2017, Every day, Daily Average",669,448,997
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",4631,201284 (4631),"9/30/2017 - 12/31/2017, Every day, Daily Average",956,644,1418
